alpha,offset,radius,hitted,tof_1,tof_2,tof_3,tof_4
-0.4691104959820274,0.0,0.07,True,2.191116556735475e-05,9.513490388444233e-06,9.51349038844424e-06,2.191116556735477e-05
-0.46715586891543565,0.0,0.07,True,2.1890220241865905e-05,9.534435713933074e-06,9.534435713933075e-06,2.1890220241865895e-05
-0.46520124184884387,0.0,0.07,True,2.186931773861934e-05,9.555338217179599e-06,9.555338217179597e-06,2.1869317738619338e-05
-0.4632466147822521,0.0,0.07,True,2.1848458415428008e-05,9.576197540370959e-06,9.576197540370964e-06,2.1848458415428018e-05
-0.4612919877156603,0.0,0.07,True,2.1827642631339093e-05,9.59701332445986e-06,9.597013324459855e-06,2.18276426313391e-05
-0.45933736064906855,0.0,0.07,True,2.180687074662825e-05,9.617785209170695e-06,9.617785209170697e-06,2.180687074662823e-05
-0.4573827335824767,0.0,0.07,True,2.1786143122793583e-05,9.638512833005369e-06,9.638512833005374e-06,2.1786143122793593e-05
-0.45542810651588495,0.0,0.07,True,2.1765460122549507e-05,9.659195833249446e-06,9.659195833249446e-06,2.1765460122549497e-05
-0.45347347944929317,0.0,0.07,True,2.17448221098203e-05,9.679833845978646e-06,9.679833845978636e-06,2.1744822109820294e-05
-0.4515188523827014,0.0,0.07,True,2.172422944973357e-05,9.700426506065397e-06,9.7004265060654e-06,2.1724229449733567e-05
-0.4495642253161096,0.0,0.07,True,2.1703682508613447e-05,9.72097344718552e-06,9.72097344718552e-06,2.1703682508613453e-05
-0.44760959824951785,0.0,0.07,True,2.168318165397358e-05,9.741474301825366e-06,9.74147430182536e-06,2.168318165397358e-05
-0.4456549711829261,0.0,0.07,True,2.166272725450996e-05,9.761928701289001e-06,9.761928701289001e-06,2.166272725450995e-05
-0.4437003441163343,0.0,0.07,True,2.1642319680093493e-05,9.782336275705482e-06,9.782336275705485e-06,2.1642319680093497e-05
-0.4417457170497425,0.0,0.07,True,2.162195930176238e-05,9.802696654036578e-06,9.802696654036586e-06,2.1621959301762398e-05
-0.4397910899831507,0.0,0.07,True,2.1601646491714287e-05,9.823009464084671e-06,9.823009464084671e-06,2.1601646491714287e-05
-0.4378364629165589,0.0,0.07,True,2.158138162329829e-05,9.843274332500662e-06,9.843274332500674e-06,2.1581381623298252e-05
-0.43588183584996715,0.0,0.07,True,2.156116507100659e-05,9.863490884792369e-06,9.863490884792372e-06,2.156116507100659e-05
-0.4339272087833754,0.0,0.07,True,2.1540997210466038e-05,9.883658745332925e-06,9.88365874533293e-06,2.1540997210466065e-05
-0.4319725817167836,0.0,0.07,True,2.152087841842943e-05,9.903777537369522e-06,9.903777537369515e-06,2.1520878418429433e-05
-0.4300179546501918,0.0,0.07,True,2.150080907276651e-05,9.923846883032443e-06,9.923846883032433e-06,2.150080907276653e-05
-0.42806332758360005,0.0,0.07,True,2.1480789552454864e-05,9.943866403344105e-06,9.943866403344105e-06,2.1480789552454864e-05
-0.4261087005170083,0.0,0.07,True,2.1460820237570486e-05,9.96383571822848e-06,9.96383571822848e-06,2.1460820237570476e-05
-0.42415407345041645,0.0,0.07,True,2.1440901509278146e-05,9.983754446520804e-06,9.983754446520804e-06,2.1440901509278163e-05
-0.4221994463838247,0.0,0.07,True,2.1421033749821524e-05,1.0003622205977429e-05,1.0003622205977425e-05,2.1421033749821514e-05
-0.4202448193172329,0.0,0.07,True,2.140121734251313e-05,1.0023438613285822e-05,1.002343861328583e-05,2.1401217342513138e-05
-0.4182901922506411,0.0,0.07,True,2.138145267172391e-05,1.0043203284075032e-05,1.0043203284075034e-05,2.138145267172391e-05
-0.41633556518404935,0.0,0.07,True,2.136174012287271e-05,1.0062915832926251e-05,1.0062915832926258e-05,2.1361740122872712e-05
-0.4143809381174576,0.0,0.07,True,2.1342080082415427e-05,1.0082575873383531e-05,1.0082575873383543e-05,2.1342080082415427e-05
-0.4124263110508658,0.0,0.07,True,2.1322472937833915e-05,1.0102183017965047e-05,1.0102183017965049e-05,2.132247293783391e-05
-0.410471683984274,0.0,0.07,True,2.1302919077624712e-05,1.0121736878174229e-05,1.0121736878174227e-05,2.1302919077624712e-05
-0.40851705691768225,0.0,0.07,True,2.1283418891287416e-05,1.0141237064511528e-05,1.0141237064511528e-05,2.1283418891287423e-05
-0.4065624298510904,0.0,0.07,True,2.1263972769312902e-05,1.0160683186486061e-05,1.0160683186486056e-05,2.126397276931293e-05
-0.40460780278449865,0.0,0.07,True,2.1244581103171213e-05,1.0180074852627752e-05,1.0180074852627759e-05,2.124458110317122e-05
-0.4026531757179069,0.0,0.07,True,2.1225244285299262e-05,1.0199411670499707e-05,1.0199411670499703e-05,2.1225244285299275e-05
-0.4006985486513151,0.0,0.07,True,2.120596270908819e-05,1.0218693246710772e-05,1.0218693246710772e-05,2.1205962709088173e-05
-0.3987439215847233,0.0,0.07,True,2.118673676887055e-05,1.02379191869284e-05,1.0237919186928405e-05,2.1186736768870536e-05
-0.39678929451813155,0.0,0.07,True,2.116756685990719e-05,1.025708909589176e-05,1.0257089095891763e-05,2.1167566859907198e-05
-0.3948346674515398,0.0,0.07,True,2.1148453378373867e-05,1.027620257742509e-05,1.0276202577425085e-05,2.1148453378373884e-05
-0.392880040384948,0.0,0.07,True,2.112939672134761e-05,1.0295259234451361e-05,1.029525923445136e-05,2.1129396721347614e-05
-0.3909254133183562,0.0,0.07,True,2.111039728679278e-05,1.0314258669006184e-05,1.0314258669006182e-05,2.111039728679283e-05
-0.3889707862517644,0.0,0.07,True,2.1091455473546925e-05,1.0333200482252026e-05,1.0333200482252026e-05,2.1091455473546932e-05
-0.3870161591851726,0.0,0.07,True,2.1072571681306312e-05,1.035208427449263e-05,1.035208427449263e-05,2.107257168130631e-05
-0.38506153211858085,0.0,0.07,True,2.105374631061118e-05,1.0370909645187768e-05,1.0370909645187768e-05,2.1053746310611163e-05
-0.3831069050519891,0.0,0.07,True,2.1034979762830768e-05,1.0389676192968189e-05,1.0389676192968192e-05,2.103497976283077e-05
-0.3811522779853973,0.0,0.07,True,2.1016272440148e-05,1.0408383515650946e-05,1.040838351565095e-05,2.1016272440148e-05
-0.37919765091880553,0.0,0.07,True,2.0997624745543997e-05,1.0427031210254963e-05,1.0427031210254963e-05,2.0997624745544003e-05
-0.37724302385221375,0.0,0.07,True,2.0979037082782103e-05,1.0445618873016872e-05,1.0445618873016868e-05,2.097903708278213e-05
-0.375288396785622,0.0,0.07,True,2.0960509856391948e-05,1.0464146099407019e-05,1.0464146099407022e-05,2.0960509856391945e-05
-0.3733337697190302,0.0,0.07,True,2.0942043471652876e-05,1.0482612484146087e-05,1.0482612484146089e-05,2.094204347165286e-05
-0.37137914265243843,0.0,0.07,True,2.092363833457735e-05,1.0501017621221602e-05,1.05010176212216e-05,2.0923638334577345e-05
-0.36942451558584666,0.0,0.07,True,2.090529485189395e-05,1.0519361103904994e-05,1.0519361103904994e-05,2.0905294851893942e-05
-0.3674698885192549,0.0,0.07,True,2.0887013431030104e-05,1.0537642524768858e-05,1.0537642524768872e-05,2.088701343103008e-05
-0.365515261452663,0.0,0.07,True,2.0868794480094557e-05,1.0555861475704383e-05,1.0555861475704384e-05,2.0868794480094557e-05
-0.3635606343860712,0.0,0.07,True,2.085063840785949e-05,1.0574017547939473e-05,1.0574017547939468e-05,2.0850638407859497e-05
-0.36160600731947945,0.0,0.07,True,2.0832545623742435e-05,1.0592110332056516e-05,1.059211033205652e-05,2.083254562374245e-05
-0.3596513802528877,0.0,0.07,True,2.081451653778779e-05,1.061013941801116e-05,1.061013941801117e-05,2.0814516537787773e-05
-0.3576967531862959,0.0,0.07,True,2.079655156064814e-05,1.0628104395150834e-05,1.062810439515084e-05,2.0796551560648143e-05
-0.3557421261197041,0.0,0.07,True,2.0778651103565208e-05,1.0646004852233752e-05,1.0646004852233754e-05,2.07786511035652e-05
-0.35378749905311235,0.0,0.07,True,2.0760815578350556e-05,1.066384037744839e-05,1.0663840377448383e-05,2.0760815578350563e-05
-0.3518328719865206,0.0,0.07,True,2.0743045397365972e-05,1.068161055843298e-05,1.0681610558432986e-05,2.0743045397365972e-05
-0.3498782449199288,0.0,0.07,True,2.0725340973503558e-05,1.0699314982295394e-05,1.0699314982295392e-05,2.0725340973503558e-05
-0.34792361785333703,0.0,0.07,True,2.0707702720165505e-05,1.0716953235633452e-05,1.0716953235633459e-05,2.0707702720165495e-05
-0.34596899078674526,0.0,0.07,True,2.069013105124358e-05,1.073452490455536e-05,1.0734524904555357e-05,2.0690131051243588e-05
-0.3440143637201535,0.0,0.07,True,2.067262638109836e-05,1.075202957470059e-05,1.0752029574700588e-05,2.0672626381098355e-05
-0.3420597366535617,0.0,0.07,True,2.065518912453804e-05,1.0769466831260922e-05,1.076946683126092e-05,2.0655189124538036e-05
-0.34010510958696993,0.0,0.07,True,2.0637819696797088e-05,1.0786836259001869e-05,1.0786836259001869e-05,2.063781969679709e-05
-0.33815048252037816,0.0,0.07,True,2.062051851351446e-05,1.0804137442284491e-05,1.0804137442284491e-05,2.0620518513514466e-05
-0.3361958554537864,0.0,0.07,True,2.0603285990711638e-05,1.082136996508732e-05,1.0821369965087319e-05,2.0603285990711635e-05
-0.3342412283871946,0.0,0.07,True,2.058612254477028e-05,1.0838533411028689e-05,1.0838533411028687e-05,2.0586122544770293e-05
-0.3322866013206027,0.0,0.07,True,2.0569028592409543e-05,1.085562736338943e-05,1.0855627363389435e-05,2.0569028592409533e-05
-0.33033197425401095,0.0,0.07,True,2.055200455066322e-05,1.0872651405135723e-05,1.087265140513572e-05,2.0552004550663227e-05
-0.3283773471874192,0.0,0.07,True,2.053505083685645e-05,1.0889605118942511e-05,1.0889605118942515e-05,2.0535050836856462e-05
-0.3264227201208274,0.0,0.07,True,2.051816786858219e-05,1.090648808721676e-05,1.0906488087216765e-05,2.0518167868582173e-05
-0.32446809305423563,0.0,0.07,True,2.0501356063677345e-05,1.0923299892121614e-05,1.0923299892121617e-05,2.0501356063677345e-05
-0.32251346598764385,0.0,0.07,True,2.0484615840198633e-05,1.094004011560031e-05,1.094004011560031e-05,2.0484615840198633e-05
-0.3205588389210521,0.0,0.07,True,2.0467947616398134e-05,1.0956708339400835e-05,1.0956708339400828e-05,2.046794761639814e-05
-0.3186042118544603,0.0,0.07,True,2.0451351810698484e-05,1.0973304145100474e-05,1.0973304145100474e-05,2.0451351810698484e-05
-0.31664958478786853,0.0,0.07,True,2.043482884166783e-05,1.098982711413112e-05,1.0989827114131122e-05,2.0434828841667837e-05
-0.31469495772127676,0.0,0.07,True,2.0418379127994458e-05,1.1006276827804516e-05,1.1006276827804518e-05,2.0418379127994468e-05
-0.312740330654685,0.0,0.07,True,2.0402003088461116e-05,1.1022652867337822e-05,1.1022652867337819e-05,2.0402003088461116e-05
-0.3107857035880932,0.0,0.07,True,2.0385701141919032e-05,1.1038954813879925e-05,1.1038954813879923e-05,2.0385701141919032e-05
-0.30883107652150144,0.0,0.07,True,2.0369473707261623e-05,1.105518224853733e-05,1.1055182248537335e-05,2.0369473707261606e-05
-0.30687644945490966,0.0,0.07,True,2.0353321203397904e-05,1.1071334752401047e-05,1.1071334752401044e-05,2.0353321203397904e-05
-0.3049218223883179,0.0,0.07,True,2.0337244049225648e-05,1.1087411906573305e-05,1.1087411906573305e-05,2.0337244049225644e-05
-0.3029671953217261,0.0,0.07,True,2.0321242663604147e-05,1.1103413292194811e-05,1.1103413292194817e-05,2.0321242663604157e-05
-0.30101256825513434,0.0,0.07,True,2.0305317465326772e-05,1.1119338490472195e-05,1.11193384904722e-05,2.030531746532677e-05
-0.29905794118854245,0.0,0.07,True,2.028946887309316e-05,1.1135187082705789e-05,1.1135187082705789e-05,2.0289468873093144e-05
-0.2971033141219507,0.0,0.07,True,2.0273697305481166e-05,1.115095865031781e-05,1.1150958650317813e-05,2.027369730548117e-05
-0.2951486870553589,0.0,0.07,True,2.025800318091848e-05,1.1166652774880466e-05,1.116665277488046e-05,2.025800318091849e-05
-0.29319405998876713,0.0,0.07,True,2.0242386917653936e-05,1.1182269038145009e-05,1.1182269038145009e-05,2.024238691765393e-05
-0.29123943292217536,0.0,0.07,True,2.0226848933728618e-05,1.1197807022070337e-05,1.1197807022070337e-05,2.022684893372862e-05
-0.2892848058555836,0.0,0.07,True,2.021138964694656e-05,1.121326630885239e-05,1.1213266308852389e-05,2.0211389646946568e-05
-0.2873301787889918,0.0,0.07,True,2.0196009474845243e-05,1.1228646480953714e-05,1.122864648095372e-05,2.0196009474845233e-05
-0.28537555172240003,0.0,0.07,True,2.018070883466574e-05,1.1243947121133199e-05,1.1243947121133207e-05,2.0180708834665744e-05
-0.28342092465580826,0.0,0.07,True,2.0165488143322656e-05,1.1259167812476292e-05,1.1259167812476289e-05,2.016548814332266e-05
-0.2814662975892165,0.0,0.07,True,2.0150347817373683e-05,1.127430813842528e-05,1.1274308138425285e-05,2.0150347817373683e-05
-0.2795116705226247,0.0,0.07,True,2.0135288272989006e-05,1.1289367682809942e-05,1.1289367682809949e-05,2.0135288272989e-05
-0.27755704345603294,0.0,0.07,True,2.0120309925920293e-05,1.130434602987867e-05,1.1304346029878678e-05,2.0120309925920286e-05
-0.27560241638944116,0.0,0.07,True,2.010541319146949e-05,1.1319242764329489e-05,1.1319242764329489e-05,2.0105413191469495e-05
-0.2736477893228494,0.0,0.07,True,2.0090598484457362e-05,1.1334057471341612e-05,1.1334057471341617e-05,2.0090598484457362e-05
-0.2716931622562576,0.0,0.07,True,2.0075866219191682e-05,1.1348789736607287e-05,1.1348789736607285e-05,2.0075866219191685e-05
-0.26973853518966584,0.0,0.07,True,2.006121680943524e-05,1.1363439146363733e-05,1.1363439146363733e-05,2.0061216809435243e-05
-0.26778390812307407,0.0,0.07,True,2.0046650668373508e-05,1.137800528742546e-05,1.1378005287425447e-05,2.0046650668373514e-05
-0.2658292810564822,0.0,0.07,True,2.003216820858212e-05,1.1392487747216851e-05,1.1392487747216856e-05,2.003216820858211e-05
-0.2638746539898904,0.0,0.07,True,2.0017769841994045e-05,1.1406886113804913e-05,1.1406886113804915e-05,2.0017769841994045e-05
-0.26192002692329863,0.0,0.07,True,2.0003455979866514e-05,1.1421199975932448e-05,1.1421199975932443e-05,2.000345597986652e-05
-0.25996539985670686,0.0,0.07,True,1.9989227032747692e-05,1.1435428923051272e-05,1.143542892305127e-05,1.9989227032747692e-05
-0.2580107727901151,0.0,0.07,True,1.9975083410443162e-05,1.1449572545355788e-05,1.144957254535579e-05,1.9975083410443162e-05
-0.2560561457235233,0.0,0.07,True,1.996102552198202e-05,1.1463630433816937e-05,1.146363043381693e-05,1.996102552198203e-05
-0.25410151865693154,0.0,0.07,True,1.994705377558292e-05,1.1477602180216043e-05,1.1477602180216048e-05,1.9947053775582908e-05
-0.25214689159033976,0.0,0.07,True,1.9933168578619712e-05,1.149148737717925e-05,1.1491487377179246e-05,1.9933168578619712e-05
-0.250192264523748,0.0,0.07,True,1.9919370337586976e-05,1.1505285618211983e-05,1.1505285618211983e-05,1.9919370337586976e-05
-0.2482376374571562,0.0,0.07,True,1.9905659458065243e-05,1.1518996497733704e-05,1.151899649773371e-05,1.990565945806524e-05
-0.24628301039056444,0.0,0.07,True,1.9892036344686018e-05,1.1532619611112944e-05,1.1532619611112946e-05,1.9892036344686028e-05
-0.24432838332397266,0.0,0.07,True,1.9878501401096632e-05,1.1546154554702338e-05,1.1546154554702338e-05,1.9878501401096635e-05
-0.2423737562573809,0.0,0.07,True,1.9865055029924787e-05,1.155960092587417e-05,1.1559600925874166e-05,1.9865055029924787e-05
-0.24041912919078912,0.0,0.07,True,1.9851697632742946e-05,1.1572958323056026e-05,1.1572958323056026e-05,1.9851697632742946e-05
-0.23846450212419734,0.0,0.07,True,1.983842961003256e-05,1.1586226345766393e-05,1.1586226345766393e-05,1.9838429610032562e-05
-0.23650987505760557,0.0,0.07,True,1.9825251361147985e-05,1.1599404594650987e-05,1.1599404594650985e-05,1.9825251361147985e-05
-0.2345552479910138,0.0,0.07,True,1.9812163284280305e-05,1.1612492671518641e-05,1.1612492671518641e-05,1.9812163284280305e-05
-0.2326006209244219,0.0,0.07,True,1.9799165776420922e-05,1.1625490179378026e-05,1.1625490179378032e-05,1.9799165776420922e-05
-0.23064599385783013,0.0,0.07,True,1.9786259233324944e-05,1.1638396722474023e-05,1.1638396722474026e-05,1.9786259233324944e-05
-0.22869136679123836,0.0,0.07,True,1.9773444049474452e-05,1.1651211906324515e-05,1.1651211906324523e-05,1.977344404947445e-05
-0.22673673972464659,0.0,0.07,True,1.9760720618041527e-05,1.1663935337757426e-05,1.1663935337757424e-05,1.9760720618041524e-05
-0.2247821126580548,0.0,0.07,True,1.9748089330851145e-05,1.1676566624947806e-05,1.1676566624947806e-05,1.9748089330851145e-05
-0.22282748559146304,0.0,0.07,True,1.9735550578343916e-05,1.1689105377455049e-05,1.1689105377455056e-05,1.9735550578343916e-05
-0.22087285852487126,0.0,0.07,True,1.972310474953865e-05,1.1701551206260313e-05,1.1701551206260313e-05,1.9723104749538654e-05
-0.2189182314582795,0.0,0.07,True,1.9710752231994792e-05,1.1713903723804151e-05,1.1713903723804158e-05,1.971075223199479e-05
-0.21696360439168771,0.0,0.07,True,1.9698493411774675e-05,1.1726162544024292e-05,1.1726162544024299e-05,1.969849341177467e-05
-0.21500897732509594,0.0,0.07,True,1.968632867340569e-05,1.1738327282393261e-05,1.1738327282393261e-05,1.9686328673405686e-05
-0.21305435025850417,0.0,0.07,True,1.9674258399842263e-05,1.1750397555956704e-05,1.1750397555956704e-05,1.9674258399842263e-05
-0.2110997231919124,0.0,0.07,True,1.9662282972427807e-05,1.1762372983371141e-05,1.1762372983371138e-05,1.9662282972427804e-05
-0.20914509612532062,0.0,0.07,True,1.9650402770856418e-05,1.177425318494254e-05,1.177425318494255e-05,1.965040277085641e-05
-0.20719046905872884,0.0,0.07,True,1.9638618173134583e-05,1.1786037782664372e-05,1.178603778266438e-05,1.9638618173134583e-05
-0.20523584199213707,0.0,0.07,True,1.9626929555542726e-05,1.1797726400256226e-05,1.179772640025623e-05,1.9626929555542723e-05
-0.2032812149255453,0.0,0.07,True,1.9615337292596676e-05,1.1809318663202281e-05,1.180931866320228e-05,1.9615337292596676e-05
-0.20132658785895352,0.0,0.07,True,1.960384175700901e-05,1.1820814198789944e-05,1.1820814198789937e-05,1.960384175700902e-05
-0.19937196079236164,0.0,0.07,True,1.9592443319650393e-05,1.1832212636148572e-05,1.1832212636148568e-05,1.9592443319650393e-05
-0.19741733372576986,0.0,0.07,True,1.9581142349510754e-05,1.1843513606288208e-05,1.1843513606288204e-05,1.958114234951075e-05
-0.1954627066591781,0.0,0.07,True,1.956993921366045e-05,1.1854716742138502e-05,1.1854716742138495e-05,1.9569939213660453e-05
-0.1935080795925863,0.0,0.07,True,1.9558834277211366e-05,1.1865821678587581e-05,1.1865821678587586e-05,1.9558834277211376e-05
-0.19155345252599454,0.0,0.07,True,1.954782790327795e-05,1.1876828052521006e-05,1.1876828052521018e-05,1.954782790327795e-05
-0.18959882545940276,0.0,0.07,True,1.9536920452938194e-05,1.1887735502860771e-05,1.1887735502860781e-05,1.9536920452938194e-05
-0.187644198392811,0.0,0.07,True,1.9526112285194647e-05,1.18985436706043e-05,1.1898543670604294e-05,1.952611228519464e-05
-0.18568957132621922,0.0,0.07,True,1.951540375693527e-05,1.1909252198863683e-05,1.1909252198863676e-05,1.951540375693527e-05
-0.18373494425962744,0.0,0.07,True,1.950479522289443e-05,1.191986073290452e-05,1.1919860732904519e-05,1.950479522289443e-05
-0.18178031719303567,0.0,0.07,True,1.949428703561377e-05,1.1930368920185178e-05,1.1930368920185178e-05,1.9494287035613773e-05
-0.1798256901264439,0.0,0.07,True,1.9483879545403116e-05,1.1940776410395856e-05,1.1940776410395847e-05,1.948387954540312e-05
-0.17787106305985212,0.0,0.07,True,1.9473573100301395e-05,1.1951082855497558e-05,1.1951082855497551e-05,1.9473573100301402e-05
-0.17591643599326034,0.0,0.07,True,1.9463368046037552e-05,1.1961287909761396e-05,1.1961287909761396e-05,1.9463368046037552e-05
-0.17396180892666857,0.0,0.07,True,1.9453264725991502e-05,1.1971391229807454e-05,1.1971391229807454e-05,1.9453264725991502e-05
-0.1720071818600768,0.0,0.07,True,1.9443263481155134e-05,1.1981392474643824e-05,1.1981392474643826e-05,1.9443263481155134e-05
-0.17005255479348502,0.0,0.07,True,1.9433364650093305e-05,1.1991291305705626e-05,1.199129130570562e-05,1.9433364650093302e-05
-0.16809792772689325,0.0,0.07,True,1.942356856890492e-05,1.200108738689403e-05,1.2001087386894037e-05,1.9423568568904916e-05
-0.16614330066030136,0.0,0.07,True,1.941387557118409e-05,1.2010780384614877e-05,1.2010780384614877e-05,1.941387557118409e-05
-0.1641886735937096,0.0,0.07,True,1.9404285987981316e-05,1.2020369967817634e-05,1.2020369967817634e-05,1.9404285987981316e-05
-0.16223404652711781,0.0,0.07,True,1.9394800147764758e-05,1.2029855808034204e-05,1.2029855808034204e-05,1.939480014776476e-05
-0.16027941946052604,0.0,0.07,True,1.9385418376381646e-05,1.20392375794173e-05,1.2039237579417302e-05,1.9385418376381646e-05
-0.15832479239393427,0.0,0.07,True,1.9376140997019675e-05,1.2048514958779276e-05,1.2048514958779293e-05,1.937614099701967e-05
-0.1563701653273425,0.0,0.07,True,1.9366968330168667e-05,1.2057687625630277e-05,1.2057687625630279e-05,1.9366968330168667e-05
-0.15441553826075072,0.0,0.07,True,1.9357900693582154e-05,1.2066755262216814e-05,1.2066755262216821e-05,1.9357900693582148e-05
-0.15246091119415894,0.0,0.07,True,1.9348938402239275e-05,1.207571755355969e-05,1.207571755355969e-05,1.9348938402239278e-05
-0.15050628412756717,0.0,0.07,True,1.934008176830668e-05,1.2084574187492288e-05,1.2084574187492288e-05,1.934008176830668e-05
-0.1485516570609754,0.0,0.07,True,1.93313311011006e-05,1.2093324854698367e-05,1.2093324854698374e-05,1.93313311011006e-05
-0.14659702999438362,0.0,0.07,True,1.9322686707049134e-05,1.2101969248749838e-05,1.2101969248749845e-05,1.932268670704913e-05
-0.14464240292779185,0.0,0.07,True,1.931414888965463e-05,1.2110507066144323e-05,1.2110507066144323e-05,1.931414888965463e-05
-0.14268777586120007,0.0,0.07,True,1.9305717949456246e-05,1.2118938006342699e-05,1.2118938006342699e-05,1.9305717949456246e-05
-0.1407331487946083,0.0,0.07,True,1.9297394183992747e-05,1.2127261771806211e-05,1.2127261771806208e-05,1.9297394183992747e-05
-0.13877852172801652,0.0,0.07,True,1.9289177887765442e-05,1.2135478068033513e-05,1.2135478068033511e-05,1.928917788776544e-05
-0.13682389466142475,0.0,0.07,True,1.9281069352201323e-05,1.214358660359762e-05,1.2143586603597627e-05,1.9281069352201317e-05
-0.13486926759483298,0.0,0.07,True,1.9273068865616453e-05,1.2151587090182493e-05,1.2151587090182497e-05,1.9273068865616453e-05
-0.1329146405282412,0.0,0.07,True,1.9265176713179564e-05,1.2159479242619384e-05,1.2159479242619386e-05,1.9265176713179564e-05
-0.13096001346164932,0.0,0.07,True,1.9257393176875845e-05,1.2167262778923117e-05,1.2167262778923117e-05,1.9257393176875845e-05
-0.12900538639505754,0.0,0.07,True,1.9249718535471036e-05,1.2174937420327913e-05,1.2174937420327905e-05,1.9249718535471043e-05
-0.12705075932846577,0.0,0.07,True,1.9242153064475733e-05,1.2182502891323217e-05,1.2182502891323207e-05,1.924215306447574e-05
-0.125096132261874,0.0,0.07,True,1.9234697036109966e-05,1.2189958919688976e-05,1.2189958919688976e-05,1.9234697036109966e-05
-0.12314150519528222,0.0,0.07,True,1.9227350719268024e-05,1.2197305236530928e-05,1.2197305236530928e-05,1.9227350719268024e-05
-0.12118687812869045,0.0,0.07,True,1.9220114379483643e-05,1.2204541576315307e-05,1.2204541576315307e-05,1.9220114379483643e-05
-0.11923225106209867,0.0,0.07,True,1.921298827889535e-05,1.221166767690362e-05,1.221166767690362e-05,1.921298827889535e-05
-0.1172776239955069,0.0,0.07,True,1.920597267621226e-05,1.2218683279586701e-05,1.2218683279586701e-05,1.920597267621226e-05
-0.11532299692891512,0.0,0.07,True,1.9199067826680043e-05,1.2225588129118908e-05,1.2225588129118908e-05,1.9199067826680043e-05
-0.11336836986232335,0.0,0.07,True,1.9192273982047304e-05,1.2232381973751675e-05,1.2232381973751671e-05,1.91922739820473e-05
-0.11141374279573157,0.0,0.07,True,1.9185591390532303e-05,1.2239064565266649e-05,1.2239064565266652e-05,1.9185591390532303e-05
-0.1094591157291398,0.0,0.07,True,1.9179020296789908e-05,1.2245635659009045e-05,1.2245635659009044e-05,1.9179020296789904e-05
-0.10750448866254803,0.0,0.07,True,1.9172560941879e-05,1.2252095013919979e-05,1.2252095013919979e-05,1.9172560941878998e-05
-0.10554986159595625,0.0,0.07,True,1.9166213563230247e-05,1.2258442392568715e-05,1.2258442392568716e-05,1.9166213563230247e-05
-0.10359523452936448,0.0,0.07,True,1.9159978394614116e-05,1.2264677561184859e-05,1.2264677561184859e-05,1.915997839461412e-05
-0.1016406074627727,0.0,0.07,True,1.9153855666109437e-05,1.2270800289689525e-05,1.2270800289689525e-05,1.9153855666109437e-05
-0.09968598039618093,0.0,0.07,True,1.9147845604072225e-05,1.2276810351726716e-05,1.2276810351726704e-05,1.9147845604072225e-05
-0.09773135332958904,0.0,0.07,True,1.9141948431104935e-05,1.2282707524694025e-05,1.2282707524694025e-05,1.9141948431104935e-05
-0.09577672626299727,0.0,0.07,True,1.913616436602619e-05,1.2288491589772768e-05,1.2288491589772778e-05,1.9136164366026186e-05
-0.0938220991964055,0.0,0.07,True,1.91304936238408e-05,1.2294162331958166e-05,1.2294162331958164e-05,1.9130493623840796e-05
-0.09186747212981372,0.0,0.07,True,1.9124936415710315e-05,1.229971954008863e-05,1.229971954008863e-05,1.9124936415710315e-05
-0.08991284506322195,0.0,0.07,True,1.9119492948923954e-05,1.2305163006875012e-05,1.2305163006875018e-05,1.911949294892395e-05
-0.08795821799663017,0.0,0.07,True,1.9114163426870012e-05,1.2310492528928951e-05,1.2310492528928951e-05,1.9114163426870015e-05
-0.0860035909300384,0.0,0.07,True,1.910894804900768e-05,1.2315707906791285e-05,1.2315707906791285e-05,1.910894804900768e-05
-0.08404896386344662,0.0,0.07,True,1.9103847010839352e-05,1.2320808944959605e-05,1.2320808944959596e-05,1.9103847010839355e-05
-0.08209433679685485,0.0,0.07,True,1.90988605038834e-05,1.2325795451915573e-05,1.2325795451915573e-05,1.90988605038834e-05
-0.08013970973026308,0.0,0.07,True,1.9093988715647415e-05,1.2330667240151533e-05,1.2330667240151533e-05,1.9093988715647415e-05
-0.0781850826636713,0.0,0.07,True,1.908923182960195e-05,1.2335424126197016e-05,1.2335424126197016e-05,1.908923182960195e-05
-0.07623045559707953,0.0,0.07,True,1.9084590025154764e-05,1.2340065930644172e-05,1.2340065930644172e-05,1.9084590025154764e-05
-0.07427582853048775,0.0,0.07,True,1.9080063477625493e-05,1.234459247817346e-05,1.234459247817346e-05,1.9080063477625493e-05
-0.07232120146389598,0.0,0.07,True,1.9075652358220973e-05,1.2349003597577987e-05,1.2349003597577976e-05,1.9075652358220977e-05
-0.0703665743973042,0.0,0.07,True,1.907135683401096e-05,1.2353299121788021e-05,1.2353299121788021e-05,1.9071356834010962e-05
-0.06841194733071243,0.0,0.07,True,1.9067177067904436e-05,1.2357478887894526e-05,1.2357478887894526e-05,1.9067177067904436e-05
-0.06645732026412066,0.0,0.07,True,1.9063113218626372e-05,1.2361542737172594e-05,1.2361542737172594e-05,1.9063113218626372e-05
-0.06450269319752877,0.0,0.07,True,1.9059165440695196e-05,1.2365490515103774e-05,1.2365490515103774e-05,1.9059165440695196e-05
